mission_id,origin,destination,departure_utc,departure_time_j2000_s,travel_days,payload_mass_kg,departure_orbit_km,arrival_orbit_km,departure_distance_au,arrival_distance_au,mean_distance_au,min_distance_au,departure_solar_flux_w_m2,mean_solar_flux_w_m2,dv_ejection_mps,dv_injection_mps,dv_total_mps,phase_angle_deg,transfer_angle_deg,long_way,correction_reserve_dv_mps,best_architecture,best_stage_count,best_launch_mass_kg,best_total_loaded_propellant_kg,best_total_boiloff_mass_kg,best_total_tank_mass_kg,best_tank_carry_proxy_kg,best_total_dry_mass_kg,best_architecture_realism_penalty_kg,best_total_penalty_kg,best_stage_1_role,best_stage_1_segment,best_stage_1_propellant,best_stage_1_engine_key,best_stage_1_engine_count,best_stage_1_engine_isp_seconds,best_stage_1_engine_thrust_kn,best_stage_1_total_engine_mass_kg,best_stage_1_available_thrust_kn,best_stage_1_dv_mps,best_stage_1_storage_days,best_stage_1_boiloff_fraction,best_stage_1_loaded_propellant_kg,best_stage_1_burn_propellant_kg,best_stage_1_boiloff_mass_kg,best_stage_1_tank_mass_kg,best_stage_1_structure_mass_kg,best_stage_1_dry_mass_kg,best_stage_1_initial_mass_kg,best_stage_1_penalty_kg,best_stage_1_reason,best_stage_2_role,best_stage_2_segment,best_stage_2_propellant,best_stage_2_engine_key,best_stage_2_engine_count,best_stage_2_engine_isp_seconds,best_stage_2_engine_thrust_kn,best_stage_2_total_engine_mass_kg,best_stage_2_available_thrust_kn,best_stage_2_dv_mps,best_stage_2_storage_days,best_stage_2_boiloff_fraction,best_stage_2_loaded_propellant_kg,best_stage_2_burn_propellant_kg,best_stage_2_boiloff_mass_kg,best_stage_2_tank_mass_kg,best_stage_2_structure_mass_kg,best_stage_2_dry_mass_kg,best_stage_2_initial_mass_kg,best_stage_2_penalty_kg,best_stage_2_reason,best_stage_3_role,best_stage_3_segment,best_stage_3_propellant,best_stage_3_engine_key,best_stage_3_engine_count,best_stage_3_engine_isp_seconds,best_stage_3_engine_thrust_kn,best_stage_3_total_engine_mass_kg,best_stage_3_available_thrust_kn,best_stage_3_dv_mps,best_stage_3_storage_days,best_stage_3_boiloff_fraction,best_stage_3_loaded_propellant_kg,best_stage_3_burn_propellant_kg,best_stage_3_boiloff_mass_kg,best_stage_3_tank_mass_kg,best_stage_3_structure_mass_kg,best_stage_3_dry_mass_kg,best_stage_3_initial_mass_kg,best_stage_3_penalty_kg,best_stage_3_reason,best_stage_4_role,best_stage_4_segment,best_stage_4_propellant,best_stage_4_engine_key,best_stage_4_engine_count,best_stage_4_engine_isp_seconds,best_stage_4_engine_thrust_kn,best_stage_4_total_engine_mass_kg,best_stage_4_available_thrust_kn,best_stage_4_dv_mps,best_stage_4_storage_days,best_stage_4_boiloff_fraction,best_stage_4_loaded_propellant_kg,best_stage_4_burn_propellant_kg,best_stage_4_boiloff_mass_kg,best_stage_4_tank_mass_kg,best_stage_4_structure_mass_kg,best_stage_4_dry_mass_kg,best_stage_4_initial_mass_kg,best_stage_4_penalty_kg,best_stage_4_reason,best_stage_5_role,best_stage_5_segment,best_stage_5_propellant,best_stage_5_engine_key,best_stage_5_engine_count,best_stage_5_engine_isp_seconds,best_stage_5_engine_thrust_kn,best_stage_5_total_engine_mass_kg,best_stage_5_available_thrust_kn,best_stage_5_dv_mps,best_stage_5_storage_days,best_stage_5_boiloff_fraction,best_stage_5_loaded_propellant_kg,best_stage_5_burn_propellant_kg,best_stage_5_boiloff_mass_kg,best_stage_5_tank_mass_kg,best_stage_5_structure_mass_kg,best_stage_5_dry_mass_kg,best_stage_5_initial_mass_kg,best_stage_5_penalty_kg,best_stage_5_reason
11,Earth,Saturn,2041-04-04T14:23:19Z,1301970199.30788,6100.649876,6612.258477,353.96213,99317.461085,1.000177,9.255734,5.127956,1.000177,1360.518955,51.757064,9801.592927,1505.800111,11307.393037,5.892196,198.783152,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,303293.695123,242069.569576,1144.338752,39924.912008,59060.455418,54611.86707,19100,30505.553662,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,3724.605312,0.535388,0.001871,172533.893576,172211.01753,322.876046,28412.130856,1999.298696,37465.429552,303293.695123,6824.10814,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,2646.43009,1.070777,0.003739,41691.236553,41535.342474,155.894079,6946.275558,814.633397,9960.908956,93294.371995,2565.59523,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,1960.318585,1.873859,0.006535,14816.108248,14719.292179,96.816068,2500.178824,530.432602,4130.611426,41642.226487,936.950096,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1470.238939,2.944636,0.010249,6295.993683,6231.463948,64.529735,1076.396879,316.467782,1693.86466,22695.506813,453.910136,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,1805.800111,6100.649876,0.074896,6732.337516,6228.114693,504.222823,989.929892,151.122585,1361.052476,14705.64847,624.99006,
12,Uranus,Saturn,2044-08-22T12:46:27Z,1408754787.79516,9592.707581,790.581717,40344.059168,208538.851627,18.403673,9.692822,14.048248,9.692822,4.018362,6.896263,4861.49684,2457.992082,7319.488921,-262.455963,61.06127,False,219.584668,lox_ch4__lox_lh2__nto_mmh,3,22631.50454,17096.917301,236.809762,2095.39987,3176.298283,4744.005522,0,675.10091,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2819.668167,2.459481,0.000123,12679.531722,12677.972564,1.559158,1340.562821,439.641827,3305.204648,22631.50454,408.638854,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2041.828673,8.608184,0.001116,2398.76715,2396.090496,2.676654,428.775684,180.058008,909.833692,6646.76817,132.935363,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2677.576749,9592.707581,0.115214,2018.618429,1786.044479,232.57395,326.061365,92.905817,528.967182,3338.167328,133.526693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jupiter,Saturn,2033-03-17T08:47:11Z,1047934031.20306,9200.332274,1905.668266,166780.060803,141194.356949,5.055605,9.214429,7.135017,5.055605,53.249048,26.734257,12217.180682,1793.490471,14010.671153,138.778422,81.377467,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,271726.349335,220906.357278,334.142294,36754.992476,48133.387443,48914.323791,15280,23645.732352,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,4642.528659,0.829063,0.000108,176394.219623,176375.253276,18.966347,29249.401738,1358.071811,37661.473549,271726.349335,6113.84286,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,3298.638784,1.658126,0.000215,30048.936094,30042.474568,6.461526,5055.084918,496.304953,7201.389871,57670.656163,1441.766404,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2443.436136,2.901721,0.000376,8584.132801,8580.902779,3.230022,1466.901002,332.304873,2349.205875,20420.330199,408.406604,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1832.577102,4.559848,0.000591,3138.070973,3136.215649,1.855324,544.911225,203.592996,1049.504221,9486.991523,189.73983,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2093.490471,9200.332274,0.110773,2740.997788,2437.368711,303.629076,438.693593,104.056683,652.750275,5299.416329,211.976653,
14,Jupiter,Saturn,2042-01-21T12:30:29Z,1327192229.73059,3205.783984,1142.50134,158563.271469,228769.581597,5.410337,9.966207,7.688272,5.410337,46.49535,23.025054,10869.141145,471.997467,11341.138611,342.427764,80.228236,False,300,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,87052.39466,68715.527747,36.117988,11617.77009,13740.786653,17194.365573,9500,11684.15195,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4999.804927,1.772938,0.00023,58878.551434,58865.014018,13.537416,9921.537744,574.710706,14023.248449,87052.39466,1741.047893,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3478.125166,4.255051,0.000552,7640.360563,7636.145211,4.215352,1323.167936,255.720191,2128.888127,14150.594776,283.011896,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2391.211052,8.510102,0.001103,1787.630929,1785.658924,1.972005,319.344606,161.739572,782.084178,4381.346086,87.626922,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,771.997467,3205.783984,0.040083,408.984821,392.591606,16.393215,53.719805,96.425013,260.144818,1811.630979,72.465239,,,,,,,,,,,,,,,,,,,,,,
15,Uranus,Jupiter,2044-11-03T14:52:01Z,1415069521.88526,9329.70092,9640.238554,43628.497968,123823.499755,18.396912,4.950004,11.673458,4.950004,4.021317,9.987552,4160.88092,305.324115,4466.205034,-192.571356,227.093434,True,133.986151,lox_ch4__lox_lh2__nto_mmh,3,50216.758149,33458.044102,200.754349,4037.653652,5705.37038,7118.475493,0,1726.281987,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2413.310933,1.475646,0.000074,25358.265283,25356.394361,1.870922,2648.307743,680.091682,4853.399425,50216.758149,848.420871,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1747.569986,5.164761,0.00067,6365.809415,6361.546629,4.262785,1110.975088,283.327774,1695.302862,20005.09344,400.101869,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,439.310266,9329.70092,0.11224,1733.969404,1539.348762,194.620642,278.37082,181.402386,569.773205,11943.981163,477.759247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Saturn,Jupiter,2039-08-10T00:06:24Z,1249819584.7949,6373.31727,801.039178,110285.900439,250540.628882,9.488705,5.042389,7.265547,5.042389,15.116256,25.782291,6835.695236,836.671782,7672.367018,-20.949346,140.919203,False,230.171011,lox_ch4__lox_lh2__nto_mmh,3,26166.585144,20473.701408,39.690711,2304.233012,2806.97801,4891.844558,0,708.906509,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,3964.703237,1.469146,0.000073,17923.896609,17922.580017,1.316593,1871.719083,400.026965,3796.746048,26166.585144,558.073694,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2870.991999,5.142011,0.000667,2076.236312,2074.852108,1.384204,362.282858,158.57419,821.857048,4445.942486,88.91885,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1066.842792,6373.31727,0.078109,473.568487,436.578573,36.989914,70.23107,93.010392,273.241462,1547.849126,61.913965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Mars,Earth,2029-08-31T23:37:41Z,936185861.366464,449.450344,637.52056,226.790219,852.672047,1.469443,0.987315,1.228379,0.987315,630.307425,901.972689,11725.773591,6592.885601,18318.659192,-285.146173,158.149065,False,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,5752501.873803,5141487.899786,2291.01276,531949.075269,705103.169504,610376.453457,3315,356337.987108,booster,Departure,lox_ch4,raptor,23,350,2747,35075,63181,4455.793965,0.447208,0.000207,4182149.689783,4181283.609843,866.079939,428427.267041,19885.36199,483387.629031,5752501.873803,303334.255327,,departure_mid,Departure,lox_ch4,raptor_vac,4,380,2580,6400,10320,3165.95887,0.894415,0.000414,622291.718977,622034.005309,257.713668,64378.154642,6008.295784,76786.450426,1086964.55499,28854.122781,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,2345.154718,1.565226,0.000725,181229.45118,181098.127574,131.323606,18950.861939,2913.882844,25064.744783,387886.385587,7447.590069,,departure_upper,Departure,lox_lh2,rl10b2,8,465.5,110.1,2408,880.8,1758.866039,2.459641,0.003685,58209.912715,57995.426623,214.486092,9896.950874,1455.462364,13760.413238,181592.189624,6809.707111,,cruise_arrival,Arrival,nto_mmh,aj10_190,9,319,43.7,990,393.3,6892.885601,449.450344,0.008415,97607.12713,96785.717677,821.409454,10295.840773,91.375206,11377.215979,109621.86367,6577.31182,
18,Mars,Venus,2034-07-19T10:28:43Z,1090189723.58897,274.871052,294.465432,364.031698,410.246897,1.65137,0.728173,1.189771,0.728173,499.079168,961.459913,5396.635804,3665.831765,9062.46757,-253.980664,185.646908,True,271.874027,lox_ch4__lox_lh2__nto_mmh,3,21186.844256,16421.345806,32.243285,1864.614046,2571.017136,4471.033018,0,600.030882,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,3130.048767,1.808349,0.000663,12678.462064,12670.057483,8.404581,1330.101606,414.301621,3269.403228,21186.844256,401.342316,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2266.587038,6.32922,0.007321,2059.459808,2044.382652,15.077156,362.62179,168.172696,831.794486,5238.978964,104.779579,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,3937.705792,274.871052,0.005205,1683.423934,1674.662386,8.761548,171.89065,87.944654,369.835304,2347.72467,93.908987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Earth,Saturn,2036-10-30T21:26:57Z,1162286817.9979,3816.277033,4395.736764,777.724699,315389.48746,0.992841,10.067797,5.530319,0.992841,1380.698778,44.499772,12621.375459,1026.858349,13648.233808,107.594151,231.044942,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,450413.480066,367430.871381,1351.434577,60925.285569,77612.543024,78586.871921,19100,34143.116308,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,4796.122674,0.73397,0.002606,298025.437661,297248.657863,776.779798,49315.618086,1949.750135,61846.368221,450413.480066,11260.337002,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,3407.771374,1.46794,0.005206,48332.303537,48080.683205,251.620332,8107.364469,658.650338,10966.014807,90541.674185,2489.89604,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,2524.275092,2.568895,0.009093,13524.760821,13401.782992,122.977829,2302.480988,398.760306,3801.241294,31243.355841,702.975506,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1893.206319,4.036834,0.014252,4769.511282,4701.538579,67.972703,824.357093,233.468206,1358.825299,13917.353726,278.347075,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1326.858349,3816.277033,0.047532,2778.85808,2646.774166,132.083914,375.464933,128.957368,614.422301,7789.017145,311.560686,
20,Venus,Uranus,2028-09-11T16:04:41Z,905573081.195954,15989.105062,448.783269,217.002243,116021.515962,0.722304,19.249931,9.986118,0.722304,2608.661332,13.647866,11868.72087,2436.2501,14304.970971,17.436865,215.704797,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,148986.563304,120726.197759,2054.458211,20420.977964,27131.896953,27811.582276,15280,19435.866229,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4510.113931,1.58875,0.01131,95518.068413,94437.737264,1080.331149,16052.235107,913.56255,20492.797657,148986.563304,2979.731266,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3204.554635,3.177499,0.022493,17032.305651,16649.205919,383.099733,2919.178661,363.412014,4382.590674,32975.697234,741.953188,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2373.744174,5.560623,0.039029,4865.554516,4675.655312,189.899204,851.805184,265.420313,1667.225497,11560.800909,231.216018,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1780.308131,8.738122,0.060644,1693.259715,1590.573722,102.685992,302.90609,170.721602,774.627692,5028.020895,100.560418,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2736.2501,15989.105062,0.184564,1617.009464,1318.567331,298.442133,294.852922,89.487833,494.340755,2560.133488,102.40534,
21,Venus,Mars,2028-11-16T17:42:44Z,911281364.413693,305.816646,302.782683,364.650098,342.293717,0.719028,1.448228,1.083628,0.719028,2632.489561,1159.038012,11328.275835,3890.763803,15219.039638,327.593308,113.223027,False,300,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,129454.759762,105949.742132,737.120488,17474.86556,20982.703781,23202.234947,7600,10839.657387,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,5211.006884,0.772088,0.005568,89655.035131,89155.855318,499.179813,14848.208243,693.164337,19068.37258,129454.759762,2589.095195,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3625.048267,1.853011,0.013311,11566.954005,11412.990463,153.963542,1951.328263,285.66113,2786.989393,20731.352052,414.627041,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2492.220684,3.706022,0.026444,2724.740907,2652.687576,72.053331,469.477203,172.516093,942.993296,6377.408654,127.548173,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,4190.763803,305.816646,0.005953,2003.012089,1991.088288,11.923802,205.851851,88.027827,403.879678,2709.674451,108.386978,,,,,,,,,,,,,,,,,,,,,,
22,Uranus,Saturn,2044-01-06T07:58:16Z,1388951896.03181,6497.348062,474.386307,39611.783412,214261.758867,18.426089,9.018932,13.72251,9.018932,4.008591,7.227548,4408.629222,2096.022352,6504.651573,-266.587697,305.737929,True,195.139547,lox_ch4__lox_lh2__nto_mmh,3,13342.862146,9196.675073,78.15401,1098.424103,1601.718189,3671.800766,0,375.618437,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2557.004949,2.0832,0.000104,7008.74852,7008.018527,0.729993,737.813017,386.32948,2649.142498,13342.862146,230.907949,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1851.624273,7.2912,0.000945,1229.463086,1228.300984,1.162102,217.928086,161.30332,680.231406,3684.971128,73.699423,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2291.161899,6497.348062,0.079567,958.463467,882.201552,76.261915,142.683,89.743863,342.426863,1775.276637,71.011065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Saturn,Uranus,2027-12-17T15:40:06Z,882330006.752733,13850.777489,42793.407584,69860.871712,56292.710981,9.310244,18.814905,14.062574,9.310244,15.701315,6.882218,10614.167963,215.13794,10829.305903,41.740241,214.460732,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,1975403.88169,1716851.320735,1775.618958,183003.120722,245826.498995,215759.153371,5100,99423.559191,booster,Departure,lox_ch4,raptor,8,350,2747,12200,21976,4033.383826,1.601879,0.00008,1365466.353604,1365356.992382,109.361222,142857.156729,8357.413246,163414.569975,1975403.88169,77088.069792,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,2865.82535,3.203758,0.00016,239594.932252,239556.555114,38.377138,25525.439523,2820.727877,31546.167399,446522.95811,9237.699298,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2122.833593,5.606577,0.00028,76176.780527,76155.428971,21.351556,8276.307091,1507.321737,11383.628828,175381.858459,2817.551444,,departure_upper,Departure,lox_lh2,rl10b2,4,465.5,110.1,1204,440.4,1592.125194,8.810335,0.001142,25879.292328,25849.737273,29.555055,4631.544947,803.635713,6639.180661,87821.449104,2415.08985,,cruise_arrival,Arrival,nto_mmh,aj10_190,5,319,43.7,550,218.5,515.13794,13850.777489,0.162007,9733.962024,8156.988037,1576.973987,1712.672431,512.934076,2775.606507,55302.976115,2765.148806,
24,Venus,Mars,2029-07-20T11:13:56Z,932512436.240155,322.820682,25649.409612,690.391784,413.869789,0.72105,1.522721,1.121886,0.72105,2617.742961,1081.33632,10281.538639,3017.85636,13299.394998,46.1513,236.818708,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,3082654.682677,2719218.20367,8772.966166,286215.218012,404118.968425,337787.069395,5100,195364.474263,booster,Departure,lox_ch4,raptor,13,350,2747,19825,35711,3906.984683,1.031618,0.001982,2096407.248402,2092251.657013,4155.59139,217415.799595,13558.074091,250798.873685,3082654.682677,157717.286242,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,2776.015432,2.063237,0.003961,387010.453948,385477.676066,1532.777882,40730.907869,4663.653184,50194.561053,735448.56059,16864.918563,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2056.307728,3.610665,0.006921,126988.041114,126109.197321,878.843793,13579.905259,2493.728067,17673.633326,298243.545589,4734.665477,,departure_upper,Departure,lox_lh2,rl10b2,7,465.5,110.1,2107,770.7,1542.230796,5.673902,0.039958,45322.084595,43511.116728,1810.967867,7941.389131,1302.901946,11351.291076,153581.871149,5375.36549,,cruise_arrival,Arrival,nto_mmh,aj10_190,8,319,43.7,880,349.6,3317.85636,322.820682,0.006218,63490.375611,63095.590376,394.785235,6547.216159,341.494096,7768.710255,96908.495478,5572.23849,
25,Earth,Jupiter,2030-01-22T18:56:38Z,948610598.846452,1105.277909,4277.809133,225.844894,186600.710194,0.984194,5.069499,3.026847,0.984194,1405.064613,148.551555,7047.692431,562.148723,7609.841154,101.402597,191.301623,True,228.295235,lox_lh2__lox_lh2__nto_mmh,3,66019.611159,48637.760208,547.296977,8231.501388,9855.581991,13104.041818,3600,5466.639728,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4087.66161,2.224912,0.008033,39894.267752,39573.815554,320.452197,6763.337313,594.332131,10884.669445,66019.611159,1320.392223,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2960.030821,7.787192,0.027833,7379.14556,7173.763785,205.381775,1312.247547,212.430208,1825.677754,15240.673963,304.813479,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,790.443957,1105.277909,0.015731,1364.346897,1342.883891,21.463005,155.916528,127.778091,393.694619,6035.850649,241.434026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Uranus,Jupiter,2041-01-28T02:12:48Z,1296223968.99649,5062.035628,617.61562,25866.678482,322626.953655,18.553716,5.311136,11.932426,5.311136,3.953633,9.55874,4653.761795,548.621354,5202.383149,-285.128897,131.041211,False,156.071494,lox_ch4__lox_lh2__hydrazine,3,11247.633613,7323.232016,12.17365,855.717163,1123.992062,3306.785977,0,312.76437,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2699.181841,1.769457,0.000088,6124.789723,6124.24787,0.541854,642.228532,366.602236,2533.830768,11247.633613,199.217503,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1954.579954,6.193099,0.000803,902.218521,901.494118,0.724403,158.702362,152.890422,612.592784,2589.013122,51.780262,,cruise_arrival,Arrival,hydrazine,mr111g,4,230,0.44,14.4,1.76,704.692848,5062.035628,0.036821,296.223771,285.316378,10.907393,54.786268,91.176156,160.362425,1074.201816,61.766604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Earth,Venus,2040-03-22T09:20:44Z,1269292844.16828,211.547997,1661.256664,415.565026,120.018741,0.996473,0.728052,0.862263,0.728052,1370.651222,1830.539166,5570.84879,5544.811787,11115.660577,-223.24829,115.929428,False,300,lox_lh2__lox_lh2__nto_mmh,3,166806.662146,136979.392536,955.337849,21383.700018,30865.115986,28166.012946,3600,9828.59542,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3231.092298,1.388221,0.004885,86539.501356,86116.780141,422.721215,14497.875375,1414.893062,19439.768438,166806.662146,3336.133243,,departure_upper,Departure,lox_lh2,rl10b2,3,465.5,110.1,903,330.3,2339.756492,4.858775,0.016992,24644.410221,24225.642928,418.767292,4290.233319,505.807298,5699.040617,60827.392352,1520.684809,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,5844.811787,211.547997,0.004414,25795.480959,25681.631617,113.849342,2595.591324,101.612567,3027.203891,30483.941514,1371.777368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Saturn,Uranus,2036-07-01T12:33:28Z,1151800408.78711,14889.347056,5813.642125,81035.41979,109383.264556,9.170451,19.557138,14.363794,9.170451,16.18366,6.596594,7171.156369,593.899447,7765.055816,323.976653,148.430164,False,232.951674,lox_lh2__lox_lh2__nto_mmh,3,91413.626216,68646.603979,451.152749,11910.522126,14691.89518,16953.380112,3600,6222.201677,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4159.270694,3.3382,0.000433,55654.853443,55630.762356,24.091087,9554.556965,715.314228,13796.871194,91413.626216,1828.272524,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,3011.885675,11.683699,0.001514,10616.658936,10600.583075,16.075862,1930.557267,246.407336,2477.964603,21961.901579,439.238032,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,826.851121,14889.347056,0.17304,2375.091599,1964.105799,410.985801,425.407894,143.136421,678.544315,8867.278039,354.691122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Earth,Mars,2041-10-25T14:01:14Z,1319594474.40675,248.820403,5023.467441,685.372769,755.156307,0.994339,1.616897,1.305618,0.994339,1376.539909,798.409829,6983.300093,728.821073,7712.121166,57.18554,169.466627,False,231.363635,lox_lh2__lox_lh2__nto_mmh,3,75710.601207,56275.050589,566.478687,9459.16009,11422.690545,14412.083177,3600,5779.009717,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4050.314054,2.075451,0.007328,45483.124866,45149.807114,333.317752,7696.01062,650.373657,11873.384277,75710.601207,1514.212024,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2932.986039,7.26408,0.025415,8818.112532,8593.998086,224.114445,1562.768484,229.314756,2093.08324,18354.092064,367.081841,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,960.184708,248.820403,0.004583,1973.813191,1964.766703,9.046489,200.380985,135.234674,445.61566,7442.896292,297.715852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Mars,Jupiter,2042-04-17T03:33:03Z,1334590383.43588,2230.516747,6366.324135,443.400351,120101.342546,1.662635,5.042907,3.352771,1.662635,492.339101,121.073839,7852.65417,926.924364,8779.578534,66.373188,259.725743,True,263.387356,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,122550.44136,93687.303805,273.355883,15584.218437,21577.136927,22496.81342,9500,13577.953342,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3612.220918,1.111434,0.00127,68338.909061,68252.094871,86.81419,11394.606418,1009.055664,15930.662082,122550.44136,2451.008827,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,2512.849334,2.667442,0.003046,16458.380737,16408.246464,50.134273,2805.108834,451.980995,4357.089828,38280.870217,861.31958,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1727.583917,5.334885,0.006083,5525.881122,5492.267355,33.613767,965.699901,264.895083,1531.594984,17465.399652,349.307993,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1190.31172,2230.516747,0.030556,3364.132885,3261.339233,102.793652,418.803284,148.663241,677.466526,10407.923546,416.316942,,,,,,,,,,,,,,,,,,,,,,
